player_id,player_name,player_market_value,player_kit_number,player_position,player_nationality,player_nat_flag_pic,player_portrait_pic,player_birth_date,team_id,league_id
3225,Bradley Locko,7000000.0,2.0,Left-Back,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/805908-1639674661.png?lm=1,2002-05-06,118,5
3226,Daouda Guindo,3000000.0,27.0,Left-Back,Mali,https://tmssl.akamaized.net//images/flagge/verysmall/105.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/671590-1722524207.png?lm=1,2002-10-14,118,5
3227,Kenny Lala,1800000.0,77.0,Right-Back,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/174196-1677254936.jpg?lm=1,1991-10-03,118,5
3228,Luck Zogbé,1500000.0,12.0,Right-Back,Cote d'Ivoire,https://tmssl.akamaized.net//images/flagge/verysmall/38.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/1144999-1725882803.jpg?lm=1,2005-03-24,118,5
3229,Joris Chotard,7000000.0,13.0,Defensive Midfield,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/624037-1702663463.JPG?lm=1,2001-09-24,118,5
3230,Hamidou Makalou,1000000.0,33.0,Defensive Midfield,Mali,https://tmssl.akamaized.net//images/flagge/verysmall/105.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/1200289-1701678439.jpg?lm=1,2006-07-15,118,5
3231,Hugo Magnetti,6000000.0,8.0,Central Midfield,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/474662-1582538510.jpg?lm=1,1998-05-30,118,5
3232,Lucas Tousart,2000000.0,24.0,Central Midfield,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/353948-1691614305.jpg?lm=1,1997-04-29,118,5
3233,Junior Dina Ebimbe,6000000.0,7.0,Right Midfield,Cameroon,https://tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/536482-1663065378.jpg?lm=1,2000-11-21,118,5
3234,Kamory Doumbia,9000000.0,23.0,Attacking Midfield,Mali,https://tmssl.akamaized.net//images/flagge/verysmall/105.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/671594-1639672362.png?lm=1,2003-02-18,118,5
3235,Pathé Mboup,3000000.0,99.0,Left Winger,Senegal,https://tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/979551-1709884981.png?lm=1,2003-10-19,118,5
3236,Romain Del Castillo,7000000.0,10.0,Right Winger,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/353399-1593964996.jpg?lm=1,1996-03-29,118,5
3237,Mama Baldé,3500000.0,17.0,Centre-Forward,Guinea-Bissau,https://tmssl.akamaized.net//images/flagge/verysmall/60.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/325223-1702991373.jpg?lm=1,1995-11-06,118,5
3238,Ludovic Ajorque,3500000.0,19.0,Centre-Forward,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/283994-1692000251.jpg?lm=1,1994-02-25,118,5
3239,Rémy Labeau Lascary,3000000.0,14.0,Centre-Forward,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/917778-1676913774.jpg?lm=1,2003-03-03,118,5
3240,Saliou Diop,50000.0,29.0,Centre-Forward,Senegal,https://tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/1237907-1758034442.jpg?lm=1,2005-05-12,118,5
3241,Brice Samba,8000000.0,30.0,Goalkeeper,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/191056-1602242038.jpg?lm=1,1994-04-25,119,5
3242,Mathys Silistrie,200000.0,50.0,Goalkeeper,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/979761-1770737381.jpg?lm=1,2005-09-16,119,5
3243,Jérémy Jacquet,55000000.0,97.0,Centre-Back,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/1004301-1714503850.jpg?lm=1,2005-07-13,119,5
3244,Lilian Brassier,12000000.0,3.0,Centre-Back,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/485960-1736237346.jpg?lm=1,1999-11-02,119,5
3245,Anthony Rouault,12000000.0,24.0,Centre-Back,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/690799-1723707069.jpg?lm=1,2001-05-29,119,5
3246,Abdelhamid Ait Boudlal,10000000.0,48.0,Centre-Back,Morocco,https://tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/1134251-1758528519.jpg?lm=1,2006-04-16,119,5
3247,Alidu Seidu,6000000.0,36.0,Centre-Back,Ghana,https://tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/798404-1679507806.jpg?lm=1,2000-06-04,119,5
3248,Quentin Merlin,12000000.0,26.0,Left-Back,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/557613-1704213356.jpg?lm=1,2002-05-16,119,5
3249,Mahamadou Nagida,6000000.0,18.0,Left-Back,Cameroon,https://tmssl.akamaized.net//images/flagge/verysmall/31.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/1176345-1702911497.jpg?lm=1,2005-06-28,119,5
3250,Przemyslaw Frankowski,7000000.0,95.0,Right-Back,Poland,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/239743-1669189009.jpg?lm=1,1995-04-12,119,5
3251,Djaoui Cissé,15000000.0,6.0,Central Midfield,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/931160-1740392570.jpg?lm=1,2004-01-31,119,5
3252,Mahdi Camara,10000000.0,45.0,Central Midfield,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/324795-1710182811.jpg?lm=1,1998-06-30,119,5
3253,Valentin Rongier,9000000.0,21.0,Central Midfield,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/332889-1703065877.jpg?lm=1,1994-12-07,119,5
3254,Glen Kamara,2500000.0,4.0,Central Midfield,Finland,https://tmssl.akamaized.net//images/flagge/verysmall/49.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/242632-1663177745.jpg?lm=1,1995-10-28,119,5
3255,Ludovic Blas,10000000.0,10.0,Right Midfield,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/288225-1762353535.jpg?lm=1,1997-12-31,119,5
3256,Sebastian Szymański,12000000.0,17.0,Attacking Midfield,Poland,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/320748-1765461620.jpg?lm=1,1999-05-10,119,5
3257,Mousa Tamari,8000000.0,11.0,Right Winger,Jordan,https://tmssl.akamaized.net//images/flagge/verysmall/78.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/551505-1702663087.JPG?lm=1,1997-06-10,119,5
3258,Arnaud Nordin,4000000.0,70.0,Right Winger,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/324811-1752587724.jpg?lm=1,1998-06-17,119,5
3259,Elías Legendre Quiñónez,1500000.0,35.0,Right Winger,Ecuador,https://tmssl.akamaized.net//images/flagge/verysmall/44.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/1227106-1741010867.JPG?lm=1,2008-04-22,119,5
3260,Nordan Mukiele,1000000.0,65.0,Right Winger,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,2006-02-12,119,5
3261,Estéban Lepaul,20000000.0,9.0,Centre-Forward,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/461607-1750956916.png?lm=1,2000-04-18,119,5
3262,Breel Embolo,12000000.0,7.0,Centre-Forward,Switzerland,https://tmssl.akamaized.net//images/flagge/verysmall/148.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/237662-1737490753.jpg?lm=1,1997-02-14,119,5
3263,Yassir Zabiri,9000000.0,77.0,Centre-Forward,Morocco,https://tmssl.akamaized.net//images/flagge/verysmall/107.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/1153105-1759431831.jpg?lm=1,2005-02-23,119,5
3264,Adriel,800000.0,1.0,Goalkeeper,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/808445-1624912666.jpg?lm=1,2001-01-14,120,6
3265,Simão,200000.0,93.0,Goalkeeper,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/538253-1660730331.jpg?lm=1,1993-07-02,120,6
3266,Trigueira,50000.0,88.0,Goalkeeper,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/91949-1537360799.png?lm=1,1988-01-04,120,6
3267,Cristian Devenish,800000.0,42.0,Centre-Back,Colombia,https://tmssl.akamaized.net//images/flagge/verysmall/83.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/726697-1707339505.JPG?lm=1,2001-01-25,120,6
3268,Paulo Vitor,500000.0,3.0,Centre-Back,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/979625-1722317547.png?lm=1,2001-07-19,120,6
3269,Rúben Semedo,500000.0,35.0,Centre-Back,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/197602-1723145663.jpg?lm=1,1994-04-04,120,6
3270,Ponck,200000.0,26.0,Centre-Back,Cape Verde,https://tmssl.akamaized.net//images/flagge/verysmall/32.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/341516-1705662770.png?lm=1,1990-10-21,120,6
3271,Aderllan Santos,100000.0,33.0,Centre-Back,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/159142-1737119731.jpg?lm=1,1989-04-09,120,6
3272,Daniel Rivas,500000.0,12.0,Left-Back,Paraguay,https://tmssl.akamaized.net//images/flagge/verysmall/132.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/690124-1710426613.jpg?lm=1,2001-12-06,120,6
3273,Kiki,400000.0,24.0,Left-Back,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/270055-1690030617.png?lm=1,1994-12-10,120,6
3274,Guillem Molina,300000.0,5.0,Right-Back,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/602156-1700856092.png?lm=1,2000-05-03,120,6
3275,Mateus Pivô,200000.0,97.0,Right-Back,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/978615-1674927213.jpg?lm=1,1997-12-16,120,6
3276,Roni,1000000.0,70.0,Defensive Midfield,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/725049-1600327915.jpg?lm=1,1999-04-15,120,6
3277,Ángel Algobia,600000.0,27.0,Defensive Midfield,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/638589-1660238970.jpg?lm=1,1999-06-23,120,6
3278,Tiago Hernández,300000.0,19.0,Defensive Midfield,Uruguay,https://tmssl.akamaized.net//images/flagge/verysmall/179.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/747810-1720821120.jpg?lm=1,2002-05-11,120,6
3279,Pedro Lima,400000.0,8.0,Central Midfield,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/816135-1670964723.jpg?lm=1,2003-03-27,120,6
3280,Gustavo Mendonça,200000.0,23.0,Central Midfield,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/637788-1770901565.jpg?lm=1,2003-03-11,120,6
3281,Óscar Perea,2000000.0,14.0,Left Winger,Colombia,https://tmssl.akamaized.net//images/flagge/verysmall/83.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/1015624-1732575943.png?lm=1,2005-09-27,120,6
3282,Tunde Akinsola,800000.0,11.0,Left Winger,Nigeria,https://tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/924447-1700777468.jpg?lm=1,2003-03-10,120,6
3283,Andre Green,400000.0,25.0,Left Winger,England,https://tmssl.akamaized.net//images/flagge/verysmall/189.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/309841-1648491795.png?lm=1,1998-07-26,120,6
3284,Guilherme Neiva,200000.0,21.0,Left Winger,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/1065761-1770900958.jpg?lm=1,2001-03-15,120,6
3285,Antoine Baroan,600000.0,17.0,Centre-Forward,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/463666-1769497346.png?lm=1,2000-06-24,120,6
3286,Diego Duarte,250000.0,20.0,Centre-Forward,Paraguay,https://tmssl.akamaized.net//images/flagge/verysmall/132.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/661243-1710427443.jpg?lm=1,2002-04-08,120,6
3287,Tomané,200000.0,7.0,Centre-Forward,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/139393-1633107752.png?lm=1,1992-10-23,120,6
3288,Nenê,50000.0,18.0,Centre-Forward,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/45717-1537365392.jpg?lm=1,1983-07-28,120,6
3289,Kaique Pereira,1000000.0,1.0,Goalkeeper,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/964590-1670965083.jpg?lm=1,2003-04-16,121,6
3290,Lucas França,600000.0,37.0,Goalkeeper,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/418615-1705757797.jpg?lm=1,1996-01-19,121,6
3291,Kevyn,200000.0,50.0,Goalkeeper,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,2005-07-01,121,6
3292,César Augusto,100000.0,12.0,Goalkeeper,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,2003-08-23,121,6
3293,Zé Vítor,2500000.0,38.0,Centre-Back,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/879236-1660517796.jpg?lm=1,2001-02-09,121,6
3294,Ulisses,1000000.0,4.0,Centre-Back,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/678991-1598602878.jpg?lm=1,1999-09-28,121,6
3295,Léo Santos,1000000.0,34.0,Centre-Back,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/351894-1539349850.jpg?lm=1,1998-12-09,121,6
3296,Ivanildo Fernandes,200000.0,14.0,Centre-Back,Cape Verde,https://tmssl.akamaized.net//images/flagge/verysmall/32.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/340524-1579457375.jpeg?lm=1,1996-03-26,121,6
3297,Chico Gonçalves,200000.0,33.0,Centre-Back,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,2004-03-05,121,6
3298,José Gomes,1000000.0,5.0,Left-Back,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/305946-1500043002.jpg?lm=1,1996-07-20,121,6
3299,Lenny Vallier,500000.0,24.0,Left-Back,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/371148-1727173922.png?lm=1,1999-04-24,121,6
3300,Alan Núñez,800000.0,16.0,Right-Back,Paraguay,https://tmssl.akamaized.net//images/flagge/verysmall/132.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/912703-1688431907.jpg?lm=1,2004-10-01,121,6
3301,João Aurélio,50000.0,2.0,Right-Back,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/84711-1537360123.png?lm=1,1988-08-17,121,6
3302,Matheus Dias,1500000.0,6.0,Defensive Midfield,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/815384-1664420751.jpg?lm=1,2002-05-09,121,6
3303,Liziero,1500000.0,28.0,Central Midfield,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/401526-1531496363.jpg?lm=1,1998-02-07,121,6
3304,Chiheb Labidi,500000.0,15.0,Central Midfield,Tunisia,https://tmssl.akamaized.net//images/flagge/verysmall/173.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/673511-1708343033.jpg?lm=1,2001-06-01,121,6
3305,Joel Silva,400000.0,26.0,Central Midfield,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,2003-02-11,121,6
3306,Deivison,200000.0,88.0,Central Midfield,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,2006-05-04,121,6
3307,Jota,75000.0,20.0,Central Midfield,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/213510-1534846680.jpg?lm=1,1993-03-07,121,6
3308,André Sousa,50000.0,18.0,Central Midfield,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/187860-1583005401.jpeg?lm=1,1990-07-09,121,6
3309,Filipe Soares,700000.0,22.0,Attacking Midfield,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/357163-1694781256.png?lm=1,1999-05-20,121,6
3310,Daniel Jr,600000.0,10.0,Attacking Midfield,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/746358-1694515273.png?lm=1,2002-05-09,121,6
3311,Miguel Baeza,400000.0,8.0,Attacking Midfield,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/523977-1676547473.jpg?lm=1,2000-03-27,121,6
3312,Paulinho Bóia,1000000.0,11.0,Left Winger,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/544895-1641123568.png?lm=1,1998-06-26,121,6
3313,Witi,500000.0,7.0,Left Winger,Mozambique,https://tmssl.akamaized.net//images/flagge/verysmall/115.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/352425-1534846226.jpg?lm=1,1996-08-26,121,6
3314,Gabriel Veron,3000000.0,27.0,Right Winger,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/627221-1669112552.png?lm=1,2002-09-03,121,6
3315,Pablo Ruan,500000.0,99.0,Right Winger,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/1083068-1716823852.jpg?lm=1,2003-02-01,121,6
3316,Watts,200000.0,30.0,Right Winger,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,2005-07-14,121,6
3317,Jesús Ramírez,2000000.0,9.0,Centre-Forward,Venezuela,https://tmssl.akamaized.net//images/flagge/verysmall/182.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/419936-1689097936.jpg?lm=1,1998-05-04,121,6
3318,Lucas João,200000.0,19.0,Centre-Forward,Angola,https://tmssl.akamaized.net//images/flagge/verysmall/6.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/234787-1744354301.png?lm=1,1993-09-04,121,6
3319,Gabriel Batista,4000000.0,1.0,Goalkeeper,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/401535-1543846106.jpg?lm=1,1998-06-03,122,6
3320,Neneca,400000.0,12.0,Goalkeeper,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/983843-1665789640.jpg?lm=1,2003-08-27,122,6
3321,Cristian,75000.0,25.0,Goalkeeper,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/662335-1595155136.jpg?lm=1,2002-02-25,122,6
3322,MT,4500000.0,32.0,Centre-Back,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/808475-1729963137.jpg?lm=1,2001-03-01,122,6
3323,Sidney Lima,3500000.0,23.0,Centre-Back,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/657155-1729963121.jpg?lm=1,1997-01-17,122,6
3324,Frederico Venâncio,500000.0,21.0,Centre-Back,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/169681-1547396267.png?lm=1,1993-02-04,122,6
3325,Pedro Pacheco,400000.0,4.0,Centre-Back,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/290508-1503595572.jpg?lm=1,1997-01-27,122,6
3326,Henrique Silva,50000.0,94.0,Centre-Back,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,2005-10-17,122,6
3327,Paulo Victor,1000000.0,64.0,Left-Back,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/875511-1631628777.jpg?lm=1,2001-04-13,122,6
3328,Guilherme Romão,400000.0,5.0,Left-Back,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/519879-1598015536.jpg?lm=1,1997-10-07,122,6
3329,Lucas Soares,1500000.0,42.0,Right-Back,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/684061-1663602623.png?lm=1,1998-05-04,122,6
3330,Diogo Calila,500000.0,2.0,Right-Back,Mozambique,https://tmssl.akamaized.net//images/flagge/verysmall/115.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/396429-1716925128.jpeg?lm=1,1998-10-10,122,6
3331,Pedro Ferreira,2000000.0,8.0,Defensive Midfield,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/337799-1409755092.jpg?lm=1,1998-01-05,122,6
3332,Darlan,700000.0,37.0,Defensive Midfield,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/570582-1691301973.png?lm=1,1998-04-16,122,6
3333,Serginho,1500000.0,35.0,Central Midfield,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,1999-12-01,122,6
3334,Gustavo Klismahn,500000.0,77.0,Central Midfield,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/606719-1733273925.jpg?lm=1,1999-11-23,122,6
3335,Djé,50000.0,65.0,Central Midfield,Cape Verde,https://tmssl.akamaized.net//images/flagge/verysmall/32.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,2003-06-02,122,6
3336,Andrey,200000.0,78.0,Attacking Midfield,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/997076-1741858941.jpg?lm=1,2002-02-06,122,6
3337,Gabriel Silva,4000000.0,10.0,Left Winger,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/627224-1773448016.jpg?lm=1,2002-03-22,122,6
3338,Vinícius Lopes,2500000.0,70.0,Right Winger,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/688881-1636982998.jpg?lm=1,1999-05-07,122,6
3339,Brenner,1300000.0,11.0,Right Winger,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/973703-1741821568.jpg?lm=1,2002-01-02,122,6
3340,Welinton Torrão,350000.0,49.0,Right Winger,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,1999-06-30,122,6
